"","ID","module_label","module_color"
"72468","TraesCSU02G153000","ME21","coral3"
"72469","TraesCSU02G153100","ME73","darkred"
"72470","TraesCSU02G153200","ME57","brown"
"72471","TraesCSU02G153500","ME181","brown"
"72472","TraesCSU02G153700","ME34","lightblue4"
"72473","TraesCSU02G153900","ME56","magenta1"
"72474","TraesCSU02G154200","ME179","antiquewhite4"
"72475","TraesCSU02G154300","ME5","darkolivegreen"
"72476","TraesCSU02G154400","ME120","plum4"
"72477","TraesCSU02G154500","ME178","darkolivegreen"
"72478","TraesCSU02G154600","ME90","darkslateblue"
"72479","TraesCSU02G154900","ME101","brown"
"72480","TraesCSU02G155200","ME39","salmon"
"72481","TraesCSU02G155800","ME149","darkmagenta"
"72482","TraesCSU02G155900","ME53","palevioletred1"
"72483","TraesCSU02G155909","ME55","lavenderblush3"
"72484","TraesCSU02G156000","ME45","green4"
"72485","TraesCSU02G156100","ME14","ivory"
"72486","TraesCSU02G156200","ME107","lightblue4"
"72487","TraesCSU02G156300","ME162","darkolivegreen"
"72488","TraesCSU02G156400","ME17","deeppink"
"72489","TraesCSU02G156500","ME78","darkred"
"72490","TraesCSU02G156600","ME13","brown"
"72491","TraesCSU02G156700","ME43","sienna3"
"72492","TraesCSU02G156900","ME48","darkred"
"72493","TraesCSU02G157000","ME129","darkred"
"72494","TraesCSU02G157400","ME25","brown"
"72495","TraesCSU02G158200","ME37","darkred"
"72496","TraesCSU02G158600","ME65","brown"
"72497","TraesCSU02G158700","ME12","orange"
"72498","TraesCSU02G158800","ME77","paleturquoise"
"72499","TraesCSU02G159000","ME1","brown"
"72500","TraesCSU02G159400","ME82","darkviolet"
"72501","TraesCSU02G159600","ME20","brown"
"72502","TraesCSU02G159800","ME150","lightskyblue3"
"72503","TraesCSU02G160300","ME50","palevioletred1"
"72504","TraesCSU02G160400","ME68","paleturquoise"
"72505","TraesCSU02G160500","ME97","lightblue4"
"72506","TraesCSU02G160800","ME163","honeydew1"
"72507","TraesCSU02G161300","ME31","ivory"
"72508","TraesCSU02G161700","ME119","lightpink2"
"72509","TraesCSU02G162400","ME27","firebrick2"
"72510","TraesCSU02G162500","ME167","mediumpurple1"
"72511","TraesCSU02G162700","ME100","antiquewhite4"
"72512","TraesCSU02G162900","ME139","grey60"
"72513","TraesCSU02G163000","ME96","salmon"
"72514","TraesCSU02G164300","ME103","darkseagreen"
"72515","TraesCSU02G164600","ME122","deeppink"
"72516","TraesCSU02G164700","ME32","indianred1"
"72517","TraesCSU02G164800","ME91","lightsteelblue1"
"72518","TraesCSU02G165100","ME140","aliceblue"
"72519","TraesCSU02G165200","ME165","palevioletred1"
"72520","TraesCSU02G165212","ME81","palevioletred1"
"72521","TraesCSU02G165300","ME121","indianred1"
"72522","TraesCSU02G165400","ME42","lightsteelblue1"
"72523","TraesCSU02G165500","ME125","brown"
"72524","TraesCSU02G165600","ME19","salmon"
"72525","TraesCSU02G165700","ME111","brown"
"72526","TraesCSU02G165900","ME15","grey60"
"72527","TraesCSU02G166100","ME133","antiquewhite4"
"72528","TraesCSU02G166200","ME177","darkred"
"72529","TraesCSU02G166300","ME47","darkred"
"72530","TraesCSU02G166600","ME28","coral4"
"72531","TraesCSU02G166700","ME156","lavenderblush3"
"72532","TraesCSU02G166800","ME51","royalblue3"
"72533","TraesCSU02G166900","ME113","royalblue3"
"72534","TraesCSU02G167000","ME49","orangered3"
"72535","TraesCSU02G167100","ME69","antiquewhite4"
"72536","TraesCSU02G167300","ME76","darkred"
"72537","TraesCSU02G167400","ME58","mediumpurple"
"72538","TraesCSU02G167500","ME64","antiquewhite4"
"72539","TraesCSU02G167600","ME35","brown"
"72540","TraesCSU02G167700","ME70","antiquewhite4"
"72541","TraesCSU02G167800","ME29","brown"
"72542","TraesCSU02G167900","ME157","brown"
"72543","TraesCSU02G168000","ME21","darkred"
"72544","TraesCSU02G168100","ME73","firebrick2"
"72545","TraesCSU02G168900","ME57","darkolivegreen"
"72546","TraesCSU02G169000","ME181","firebrick2"
"72547","TraesCSU02G169200","ME34","cyan"
"72548","TraesCSU02G169300","ME56","lightpink2"
"72549","TraesCSU02G169400","ME179","lightpink2"
"72550","TraesCSU02G169500","ME5","lightpink2"
"72551","TraesCSU02G169600","ME120","firebrick2"
"72552","TraesCSU02G169700","ME178","lightpink2"
"72553","TraesCSU02G169800","ME90","lightpink2"
"72554","TraesCSU02G169900","ME101","lightpink2"
"72555","TraesCSU02G170400","ME39","lightpink2"
"72556","TraesCSU02G170500","ME149","lightpink2"
"72557","TraesCSU02G170600","ME53","lightpink2"
"72558","TraesCSU02G170700","ME55","lightpink2"
"72559","TraesCSU02G170800","ME45","brown"
"72560","TraesCSU02G170900","ME14","lightpink2"
"72561","TraesCSU02G171000","ME107","lightpink2"
"72562","TraesCSU02G171100","ME162","lightpink2"
"72563","TraesCSU02G171300","ME17","plum3"
"72564","TraesCSU02G171500","ME78","skyblue"
"72565","TraesCSU02G171700","ME13","orangered3"
"72566","TraesCSU02G171900","ME43","ivory"
"72567","TraesCSU02G172000","ME48","lightpink4"
"72568","TraesCSU02G172100","ME129","brown"
"72569","TraesCSU02G172300","ME25","antiquewhite4"
"72570","TraesCSU02G172400","ME37","lightblue3"
"72571","TraesCSU02G172500","ME65","deeppink"
"72572","TraesCSU02G172900","ME12","cyan"
"72573","TraesCSU02G173000","ME77","lightsteelblue1"
"72574","TraesCSU02G173100","ME1","ivory"
"72575","TraesCSU02G173300","ME82","lightpink4"
"72576","TraesCSU02G173500","ME20","brown"
"72577","TraesCSU02G173800","ME150","orange"
"72578","TraesCSU02G174000","ME50","paleturquoise"
"72579","TraesCSU02G174100","ME68","orange"
"72580","TraesCSU02G174600","ME97","lightsteelblue1"
"72581","TraesCSU02G174800","ME163","palevioletred1"
"72582","TraesCSU02G174900","ME31","brown"
"72583","TraesCSU02G175000","ME119","lavenderblush3"
"72584","TraesCSU02G175700","ME27","brown"
"72585","TraesCSU02G176200","ME167","paleturquoise4"
"72586","TraesCSU02G176800","ME100","brown"
"72587","TraesCSU02G177000","ME139","lightsteelblue1"
"72588","TraesCSU02G177600","ME96","brown"
"72589","TraesCSU02G177700","ME103","darkolivegreen2"
"72590","TraesCSU02G177800","ME122","darkslateblue"
"72591","TraesCSU02G178100","ME32","deeppink"
"72592","TraesCSU02G178300","ME91","brown"
"72593","TraesCSU02G178500","ME140","plum3"
"72594","TraesCSU02G178700","ME165","sienna3"
"72595","TraesCSU02G179000","ME81","firebrick2"
"72596","TraesCSU02G179300","ME121","brown"
"72597","TraesCSU02G180000","ME42","royalblue"
"72598","TraesCSU02G180100","ME125","lightpink4"
"72599","TraesCSU02G180400","ME19","mediumpurple"
"72600","TraesCSU02G180500","ME111","skyblue"
"72601","TraesCSU02G180600","ME15","brown"
"72602","TraesCSU02G180700","ME133","lightsteelblue1"
"72603","TraesCSU02G180900","ME177","darkseagreen"
"72604","TraesCSU02G181000","ME47","aliceblue"
"72605","TraesCSU02G181100","ME28","brown"
"72606","TraesCSU02G181200","ME156","orangered1"
"72607","TraesCSU02G181400","ME51","darkseagreen"
"72608","TraesCSU02G181500","ME113","paleturquoise"
"72609","TraesCSU02G182000","ME49","brown"
"72610","TraesCSU02G182200","ME69","lightcyan1"
"72611","TraesCSU02G182800","ME76","palevioletred1"
"72612","TraesCSU02G182900","ME58","tan"
"72613","TraesCSU02G183000","ME64","blue3"
"72614","TraesCSU02G183100","ME35","darkolivegreen2"
"72615","TraesCSU02G183200","ME70","brown"
"72616","TraesCSU02G183400","ME29","brown"
"72617","TraesCSU02G183800","ME157","orangered4"
"72618","TraesCSU02G184100","ME21","brown"
"72619","TraesCSU02G184200","ME73","antiquewhite4"
"72620","TraesCSU02G184300","ME57","darkseagreen"
"72621","TraesCSU02G184800","ME181","orange"
"72622","TraesCSU02G184900","ME34","blue3"
"72623","TraesCSU02G185100","ME56","mediumpurple1"
"72624","TraesCSU02G185800","ME179","brown"
"72625","TraesCSU02G186500","ME5","paleturquoise4"
"72626","TraesCSU02G186600","ME120","paleturquoise"
"72627","TraesCSU02G186800","ME178","darkred"
"72628","TraesCSU02G187100","ME90","brown"
"72629","TraesCSU02G187200","ME101","antiquewhite4"
"72630","TraesCSU02G187300","ME39","darkviolet"
"72631","TraesCSU02G187500","ME149","brown"
"72632","TraesCSU02G187600","ME53","lightsteelblue1"
"72633","TraesCSU02G188000","ME55","brown"
"72634","TraesCSU02G188300","ME45","antiquewhite1"
"72635","TraesCSU02G188500","ME14","lightpink4"
"72636","TraesCSU02G188700","ME107","paleturquoise4"
"72637","TraesCSU02G189000","ME162","plum3"
"72638","TraesCSU02G189100","ME17","palevioletred1"
"72639","TraesCSU02G189400","ME78","indianred1"
"72640","TraesCSU02G189500","ME13","darkseagreen"
"72641","TraesCSU02G189600","ME43","lightblue4"
"72642","TraesCSU02G189700","ME48","brown"
"72643","TraesCSU02G189800","ME129","green4"
"72644","TraesCSU02G190200","ME25","darkred"
"72645","TraesCSU02G190700","ME37","tan"
"72646","TraesCSU02G191000","ME65","brown"
"72647","TraesCSU02G191100","ME12","lavenderblush3"
"72648","TraesCSU02G191200","ME77","mediumpurple1"
"72649","TraesCSU02G191400","ME1","darkmagenta"
"72650","TraesCSU02G191600","ME82","darkseagreen"
"72651","TraesCSU02G191800","ME20","brown"
"72652","TraesCSU02G192100","ME150","coral3"
"72653","TraesCSU02G192200","ME50","brown"
"72654","TraesCSU02G192400","ME68","honeydew1"
"72655","TraesCSU02G192500","ME97","antiquewhite4"
"72656","TraesCSU02G192700","ME163","darkseagreen"
"72657","TraesCSU02G192800","ME31","darkred"
"72658","TraesCSU02G192900","ME119","mediumpurple"
"72659","TraesCSU02G193000","ME27","grey60"
"72660","TraesCSU02G193100","ME167","sienna3"
"72661","TraesCSU02G193800","ME100","brown"
"72662","TraesCSU02G193900","ME139","brown"
"72663","TraesCSU02G194200","ME96","tan2"
"72664","TraesCSU02G194300","ME103","coral3"
"72665","TraesCSU02G194400","ME122","brown"
"72666","TraesCSU02G194500","ME32","palevioletred1"
"72667","TraesCSU02G194700","ME91","antiquewhite4"
"72668","TraesCSU02G195000","ME140","lightsteelblue1"
"72669","TraesCSU02G195700","ME165","cyan"
"72670","TraesCSU02G195800","ME81","brown"
"72671","TraesCSU02G196100","ME121","darkred"
"72672","TraesCSU02G196200","ME42","darkmagenta"
"72673","TraesCSU02G196400","ME125","mediumpurple1"
"72674","TraesCSU02G196800","ME19","orangered1"
"72675","TraesCSU02G197200","ME111","royalblue"
"72676","TraesCSU02G197500","ME15","darkseagreen"
"72677","TraesCSU02G198000","ME133","darkolivegreen2"
"72678","TraesCSU02G198400","ME177","lightpink4"
"72679","TraesCSU02G198500","ME47","tan"
"72680","TraesCSU02G198600","ME28","brown"
"72681","TraesCSU02G198700","ME156","darkslateblue"
"72682","TraesCSU02G199000","ME51","brown"
"72683","TraesCSU02G199500","ME113","firebrick4"
"72684","TraesCSU02G199600","ME49","lightsteelblue1"
"72685","TraesCSU02G199700","ME69","darkolivegreen2"
"72686","TraesCSU02G199900","ME76","brown"
"72687","TraesCSU02G200200","ME58","green4"
"72688","TraesCSU02G200300","ME64","antiquewhite4"
"72689","TraesCSU02G200400","ME35","antiquewhite4"
"72690","TraesCSU02G200800","ME70","antiquewhite4"
"72691","TraesCSU02G200900","ME29","orange"
"72692","TraesCSU02G201400","ME157","brown"
"72693","TraesCSU02G201500","ME21","antiquewhite4"
"72694","TraesCSU02G201600","ME73","firebrick2"
"72695","TraesCSU02G202300","ME57","brown3"
"72696","TraesCSU02G203400","ME181","tan"
"72697","TraesCSU02G203600","ME34","salmon2"
"72698","TraesCSU02G203700","ME56","paleturquoise"
"72699","TraesCSU02G203800","ME179","paleturquoise"
"72700","TraesCSU02G204000","ME5","paleturquoise"
"72701","TraesCSU02G204300","ME120","orange"
"72702","TraesCSU02G204400","ME178","aliceblue"
"72703","TraesCSU02G204600","ME90","brown"
"72704","TraesCSU02G204800","ME101","antiquewhite2"
"72705","TraesCSU02G205000","ME39","brown"
"72706","TraesCSU02G205200","ME149","antiquewhite4"
"72707","TraesCSU02G205400","ME53","antiquewhite4"
"72708","TraesCSU02G205500","ME55","lightsteelblue"
"72709","TraesCSU02G205800","ME45","sienna3"
"72710","TraesCSU02G206100","ME14","darkolivegreen2"
"72711","TraesCSU02G206200","ME107","brown"
"72712","TraesCSU02G206300","ME162","brown"
"72713","TraesCSU02G206500","ME17","darkseagreen"
"72714","TraesCSU02G206600","ME78","salmon"
"72715","TraesCSU02G206800","ME13","plum4"
"72716","TraesCSU02G207500","ME43","plum4"
"72717","TraesCSU02G207600","ME48","darkmagenta"
"72718","TraesCSU02G207700","ME129","honeydew1"
"72719","TraesCSU02G207800","ME25","grey60"
"72720","TraesCSU02G207900","ME37","lightsteelblue1"
"72721","TraesCSU02G208100","ME65","brown"
"72722","TraesCSU02G208200","ME12","darkmagenta"
"72723","TraesCSU02G208300","ME77","tan"
"72724","TraesCSU02G208600","ME1","darkolivegreen2"
"72725","TraesCSU02G209300","ME82","antiquewhite4"
"72726","TraesCSU02G209400","ME20","brown"
"72727","TraesCSU02G209500","ME150","antiquewhite4"
"72728","TraesCSU02G209800","ME50","darkolivegreen2"
"72729","TraesCSU02G211000","ME68","lightsteelblue1"
"72730","TraesCSU02G211600","ME97","antiquewhite1"
"72731","TraesCSU02G212100","ME163","salmon"
"72732","TraesCSU02G212300","ME31","darkolivegreen"
"72733","TraesCSU02G212500","ME119","brown"
"72734","TraesCSU02G212800","ME27","tan"
"72735","TraesCSU02G213400","ME167","orangered1"
"72736","TraesCSU02G213500","ME100","skyblue"
"72737","TraesCSU02G213800","ME139","aliceblue"
"72738","TraesCSU02G214200","ME96","orange"
"72739","TraesCSU02G214600","ME103","aliceblue"
"72740","TraesCSU02G214700","ME122","salmon"
"72741","TraesCSU02G215400","ME32","brown"
"72742","TraesCSU02G216300","ME91","brown"
"72743","TraesCSU02G216400","ME140","darkviolet"
"72744","TraesCSU02G217200","ME165","brown"
"72745","TraesCSU02G217700","ME81","darkseagreen"
"72746","TraesCSU02G218200","ME121","darkred"
"72747","TraesCSU02G218600","ME42","darkseagreen"
"72748","TraesCSU02G218900","ME125","lavenderblush3"
"72749","TraesCSU02G219000","ME19","brown"
"72750","TraesCSU02G219500","ME111","firebrick2"
"72751","TraesCSU02G219600","ME15","orangered3"
"72752","TraesCSU02G220700","ME133","lightpink4"
"72753","TraesCSU02G221100","ME177","darkseagreen"
"72754","TraesCSU02G221500","ME47","green3"
"72755","TraesCSU02G221600","ME28","darkslateblue"
"72756","TraesCSU02G221700","ME156","orange"
"72757","TraesCSU02G221800","ME51","antiquewhite2"
"72758","TraesCSU02G222100","ME113","darkslateblue"
"72759","TraesCSU02G222200","ME49","brown"
"72760","TraesCSU02G222500","ME69","antiquewhite4"
"72761","TraesCSU02G224100","ME76","coral3"
"72762","TraesCSU02G224300","ME58","green3"
"72763","TraesCSU02G224600","ME64","brown"
"72764","TraesCSU02G224700","ME35","honeydew1"
"72765","TraesCSU02G225000","ME70","brown"
"72766","TraesCSU02G225300","ME29","mediumpurple1"
"72767","TraesCSU02G225400","ME157","salmon"
"72768","TraesCSU02G226100","ME21","lightpink2"
"72769","TraesCSU02G226900","ME73","lightpink4"
"72770","TraesCSU02G227400","ME57","lightblue4"
"72771","TraesCSU02G228200","ME181","orangered3"
"72772","TraesCSU02G228300","ME34","lightpink2"
"72773","TraesCSU02G229300","ME56","lavenderblush3"
"72774","TraesCSU02G229500","ME179","lightsteelblue1"
"72775","TraesCSU02G230200","ME5","coral3"
"72776","TraesCSU02G230500","ME120","brown"
"72777","TraesCSU02G230600","ME178","brown"
"72778","TraesCSU02G230700","ME90","royalblue"
"72779","TraesCSU02G232100","ME101","magenta1"
"72780","TraesCSU02G232200","ME39","magenta1"
"72781","TraesCSU02G232800","ME149","blue2"
"72782","TraesCSU02G233200","ME53","lightpink2"
"72783","TraesCSU02G233300","ME55","green4"
"72784","TraesCSU02G233400","ME45","brown"
"72785","TraesCSU02G234000","ME14","orange"
"72786","TraesCSU02G234400","ME107","aliceblue"
"72787","TraesCSU02G234500","ME162","brown3"
"72788","TraesCSU02G234600","ME17","lightsteelblue1"
"72789","TraesCSU02G234800","ME78","brown"
"72790","TraesCSU02G235400","ME13","maroon"
"72791","TraesCSU02G235500","ME43","orangered1"
"72792","TraesCSU02G236777","ME48","darkslateblue"
"72793","TraesCSU02G237200","ME129","darkred"
"72794","TraesCSU02G237300","ME25","brown"
"72795","TraesCSU02G237600","ME37","brown"
"72796","TraesCSU02G237900","ME65","antiquewhite4"
"72797","TraesCSU02G238000","ME12","darkred"
"72798","TraesCSU02G238400","ME77","lightpink2"
"72799","TraesCSU02G238700","ME1","brown"
"72800","TraesCSU02G238900","ME82","sienna3"
"72801","TraesCSU02G239000","ME20","lavenderblush3"
"72802","TraesCSU02G239400","ME150","aliceblue"
"72803","TraesCSU02G240200","ME50","antiquewhite4"
"72804","TraesCSU02G240500","ME68","darkseagreen"
"72805","TraesCSU02G240900","ME97","antiquewhite4"
"72806","TraesCSU02G241300","ME163","blue2"
"72807","TraesCSU02G241600","ME31","brown"
"72808","TraesCSU02G241700","ME119","tan"
"72809","TraesCSU02G242000","ME27","orange"
"72810","TraesCSU02G242100","ME167","lightsteelblue1"
"72811","TraesCSU02G243100","ME100","pink3"
"72812","TraesCSU02G243500","ME139","orangered3"
"72813","TraesCSU02G243600","ME96","lightsteelblue1"
"72814","TraesCSU02G243800","ME103","ivory"
"72815","TraesCSU02G243900","ME122","darkred"
"72816","TraesCSU02G244300","ME32","pink4"
"72817","TraesCSU02G244800","ME91","lightsteelblue1"
"72818","TraesCSU02G245000","ME140","skyblue"
"72819","TraesCSU02G245500","ME165","orange"
"72820","TraesCSU02G245600","ME81","orange"
"72821","TraesCSU02G245900","ME121","royalblue"
"72822","TraesCSU02G246100","ME42","lightcyan1"
"72823","TraesCSU02G246700","ME125","lightsteelblue1"
"72824","TraesCSU02G247100","ME19","orangered1"
"72825","TraesCSU02G247400","ME111","firebrick4"
"72826","TraesCSU02G247700","ME15","orange"
"72827","TraesCSU02G247800","ME133","darkred"
"72828","TraesCSU02G248500","ME177","orange"
"72829","TraesCSU02G248800","ME47","orange"
"72830","TraesCSU02G249400","ME28","lightcyan1"
"72831","TraesCSU02G249800","ME156","orange"
"72832","TraesCSU02G249900","ME51","salmon"
"72833","TraesCSU02G250000","ME113","antiquewhite4"
"72834","TraesCSU02G250700","ME49","brown"
"72835","TraesCSU02G251200","ME69","orange"
"72836","TraesCSU02G251400","ME76","orange"
"72837","TraesCSU02G251500","ME58","darkred"
"72838","TraesCSU02G252400","ME64","cyan"
"72839","TraesCSU02G252600","ME35","orange"
"72840","TraesCSU02G252700","ME70","orange"
"72841","TraesCSU02G253300","ME29","darkorange2"
"72842","TraesCSU02G253500","ME157","antiquewhite4"
"72843","TraesCSU02G253600","ME21","brown"
"72844","TraesCSU02G254000","ME73","orangered4"
"72845","TraesCSU02G254100","ME57","orange"
"72846","TraesCSU02G254200","ME181","darkviolet"
"72847","TraesCSU02G254300","ME34","magenta4"
"72848","TraesCSU02G254600","ME56","orange"
"72849","TraesCSU02G254900","ME179","cornflowerblue"
"72850","TraesCSU02G255100","ME5","brown"
"72851","TraesCSU02G256100","ME120","royalblue"
"72852","TraesCSU02G256200","ME178","royalblue"
"72853","TraesCSU02G256300","ME90","lightsteelblue1"
"72854","TraesCSU02G256700","ME101","orange"
"72855","TraesCSU02G256900","ME39","royalblue"
"72856","TraesCSU02G257200","ME149","brown"
"72857","TraesCSU02G257700","ME53","mediumpurple"
"72858","TraesCSU02G258100","ME55","orange"
"72859","TraesCSU02G258200","ME45","orange"
"72860","TraesCSU02G258400","ME14","brown"
"72861","TraesCSU02G258500","ME107","brown"
"72862","TraesCSU02G258600","ME162","magenta4"
"72863","TraesCSU02G258800","ME17","orange"
"72864","TraesCSU02G258900","ME78","orange"
"72865","TraesCSU02G259200","ME13","orange"
"72866","TraesCSU02G259500","ME43","antiquewhite4"
"72867","TraesCSU02G259600","ME48","orange"
"72868","TraesCSU02G259800","ME129","firebrick4"
"72869","TraesCSU02G259900","ME25","brown"
"72870","TraesCSU02G260100","ME37","blue2"
"72871","TraesCSU02G260400","ME65","deeppink"
