"seqname","source","feature","start","end","score","strand","frame","attribute","gene_id","description","go_term"
"chr6B","IWGSC_v1.1_201706","gene",641402757,641406242,"51","-",".","ID=TraesCS6B02G367700;previous_id=TraesCS6B01G367700;Name=TraesCS6B02G367700;primconf=HC","TraesCS6B02G367700","","GO_0016021"
"chr6B","IWGSC_v1.1_201706","gene",641408979,641413008,"63","-",".","ID=TraesCS6B02G367800;previous_id=TraesCS6B01G367800;Name=TraesCS6B02G367800;primconf=HC","TraesCS6B02G367800","","ATP binding; nucleotide binding; cytoplasm; ATP hydrolysis activity; protein refolding; heat shock protein binding; protein folding chaperone; chaperone cofactor-dependent protein refolding; ATP-dependent protein folding chaperone"
"chr6B","IWGSC_v1.1_201706","gene",641885353,641890023,"61","+",".","ID=TraesCS6B02G367900;previous_id=TraesCS6B01G367900;Name=TraesCS6B02G367900;primconf=HC","TraesCS6B02G367900","","intramolecular lyase activity"
"chr6B","IWGSC_v1.1_201706","gene",641909729,641912168,"53","+",".","ID=TraesCS6B02G368000;previous_id=TraesCS6B01G368000;Name=TraesCS6B02G368000;primconf=HC","TraesCS6B02G368000","Endoglucanase [Source:UniProtKB/TrEMBL;Acc:A0A1D6AQQ2]","hydrolase activity, hydrolyzing O-glycosyl compounds; carbohydrate metabolic process; cellulose catabolic process; cellulase activity"
"chr6B","IWGSC_v1.1_201706","gene",642347723,642348693,"53","+",".","ID=TraesCS6B02G368100;previous_id=TraesCS6B01G368100;Name=TraesCS6B02G368100;primconf=HC","TraesCS6B02G368100","","GO_0016021"
"chr6B","IWGSC_v1.1_201706","gene",642384242,642384911,"42","-",".","ID=TraesCS6B02G368200;previous_id=TraesCS6B01G368200;Name=TraesCS6B02G368200;primconf=HC","TraesCS6B02G368200","",""
"chr6B","IWGSC_v1.1_201706","gene",642724047,642725263,"53","+",".","ID=TraesCS6B02G368300;previous_id=TraesCS6B01G368300;Name=TraesCS6B02G368300;primconf=HC","TraesCS6B02G368300","Xyloglucan endotransglucosylase/hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D6ATD5]","hydrolase activity, hydrolyzing O-glycosyl compounds; carbohydrate metabolic process; cell wall; xyloglucan metabolic process; xyloglucan:xyloglucosyl transferase activity; cell wall biogenesis; apoplast; cell wall organization; glucan metabolic process"
"chr6B","IWGSC_v1.1_201706","gene",642726699,642729969,"62","-",".","ID=TraesCS6B02G368400;previous_id=TraesCS6B01G368400;Name=TraesCS6B02G368400;primconf=HC","TraesCS6B02G368400","",""
"chr6B","IWGSC_v1.1_201706","gene",642891627,642894389,"54","-",".","ID=TraesCS6B02G368500;previous_id=TraesCS6B01G368500;Name=TraesCS6B02G368500;primconf=HC","TraesCS6B02G368500","","serine-type endopeptidase activity; serine-type peptidase activity; proteolysis"
"chr6B","IWGSC_v1.1_201706","gene",642906399,642909364,"61","-",".","ID=TraesCS6B02G368600;previous_id=TraesCS6B01G368600;Name=TraesCS6B02G368600;primconf=HC","TraesCS6B02G368600","","serine-type endopeptidase activity; serine-type peptidase activity; proteolysis"
"chr6B","IWGSC_v1.1_201706","gene",642915733,642918687,"53","+",".","ID=TraesCS6B02G368700;previous_id=TraesCS6B01G368700;Name=TraesCS6B02G368700;primconf=HC","TraesCS6B02G368700","","DNA-binding transcription factor activity; DNA-templated transcription; brassinosteroid mediated signaling pathway"
"chr6B","IWGSC_v1.1_201706","gene",642963207,642973667,"51","-",".","ID=TraesCS6B02G368800;previous_id=TraesCS6B01G368800;Name=TraesCS6B02G368800;primconf=HC","TraesCS6B02G368800","","ATP binding; protein kinase activity; protein phosphorylation"
"chr6B","IWGSC_v1.1_201706","gene",642974932,642976022,"42","-",".","ID=TraesCS6B02G368900;previous_id=TraesCS6B01G368900;Name=TraesCS6B02G368900;primconf=HC","TraesCS6B02G368900","","ubiquitin-protein transferase activity; ATP binding; protein kinase activity; protein ubiquitination; protein phosphorylation"
"chr6B","IWGSC_v1.1_201706","gene",642989559,642990329,"40","+",".","ID=TraesCS6B02G369000;previous_id=TraesCS6B01G369000;Name=TraesCS6B02G369000;primconf=HC","TraesCS6B02G369000","","DNA binding; protein dimerization activity; positive regulation of transcription by RNA polymerase II; RNA polymerase II transcription regulatory region sequence-specific DNA binding"
"chr6B","IWGSC_v1.1_201706","gene",643131464,643132237,"40","+",".","ID=TraesCS6B02G369100;previous_id=TraesCS6B01G369100;Name=TraesCS6B02G369100;primconf=HC","TraesCS6B02G369100","","DNA binding; protein dimerization activity; positive regulation of transcription by RNA polymerase II; RNA polymerase II transcription regulatory region sequence-specific DNA binding"
"chr6B","IWGSC_v1.1_201706","gene",643145894,643147193,"52","-",".","ID=TraesCS6B02G369200;previous_id=TraesCS6B01G369200;Name=TraesCS6B02G369200;primconf=HC","TraesCS6B02G369200","",""
"chr6B","IWGSC_v1.1_201706","gene",643164362,643168152,"58","+",".","ID=TraesCS6B02G369300;previous_id=TraesCS6B01G369300;Name=TraesCS6B02G369300;primconf=HC","TraesCS6B02G369300","","pyridoxal phosphate binding; amino acid metabolic process; biosynthetic process; transaminase activity"
"chr6B","IWGSC_v1.1_201706","gene",643185762,643188101,"61","+",".","ID=TraesCS6B02G369400;previous_id=TraesCS6B01G369400;Name=TraesCS6B02G369400;primconf=HC","TraesCS6B02G369400","","serine-type endopeptidase activity; serine-type peptidase activity; proteolysis"
"chr6B","IWGSC_v1.1_201706","gene",643238745,643239208,"45","-",".","ID=TraesCS6B02G369500;previous_id=TraesCS6B01G369500;Name=TraesCS6B02G369500;primconf=HC","TraesCS6B02G369500","","defense response; extracellular region"
"chr6B","IWGSC_v1.1_201706","gene",643251337,643251582,"51","-",".","ID=TraesCS6B02G369600;previous_id=TraesCS6B01G369600;Name=TraesCS6B02G369600;primconf=HC","TraesCS6B02G369600","",""
"chr6B","IWGSC_v1.1_201706","gene",643259758,643265986,"61","+",".","ID=TraesCS6B02G369700;previous_id=TraesCS6B01G369700;Name=TraesCS6B02G369700;primconf=HC","TraesCS6B02G369700","","methyltransferase activity; DNA methylation; S-adenosylmethionine-dependent methyltransferase activity; protein binding"
"chr6B","IWGSC_v1.1_201706","gene",643267609,643269544,"51","-",".","ID=TraesCS6B02G369800;curating_team=IWGSC_steinn;manually_curated=yes;Name=TraesCS6B02G369800;derived_from=TraesCS6B01G369800,PPRFinder_1361;primconf=HC","TraesCS6B02G369800","","RNA binding; RNA modification; protein binding"
"chr6B","IWGSC_v1.1_201706","gene",643435129,643436222,"43","-",".","ID=TraesCS6B02G369856;curating_team=IWGSC_steinn;manually_curated=yes;Name=TraesCS6B02G369856;derived_from=PPRFinder_1362;primconf=LC","TraesCS6B02G369856","","RNA binding; RNA modification; protein binding"
"chr6B","IWGSC_v1.1_201706","gene",643632490,643633005,"33","-",".","ID=TraesCS6B02G369900;previous_id=TraesCS6B01G369900;Name=TraesCS6B02G369900;primconf=HC","TraesCS6B02G369900","",""
"chr6B","IWGSC_v1.1_201706","gene",643639128,643642007,"61","+",".","ID=TraesCS6B02G370000;previous_id=TraesCS6B01G370000;Name=TraesCS6B02G370000;primconf=HC","TraesCS6B02G370000","","serine-type endopeptidase activity; serine-type peptidase activity; proteolysis"
"chr6B","IWGSC_v1.1_201706","gene",643822574,643825162,"61","+",".","ID=TraesCS6B02G370100;previous_id=TraesCS6B01G370100;Name=TraesCS6B02G370100;primconf=HC","TraesCS6B02G370100","","serine-type endopeptidase activity; serine-type peptidase activity; proteolysis"
"chr6B","IWGSC_v1.1_201706","gene",643870965,643871252,"25","-",".","ID=TraesCS6B02G370200;previous_id=TraesCS6B01G370200;Name=TraesCS6B02G370200;primconf=HC","TraesCS6B02G370200","","DNA binding"
"chr6B","IWGSC_v1.1_201706","gene",643896647,643899435,"61","+",".","ID=TraesCS6B02G370300;previous_id=TraesCS6B01G370300;Name=TraesCS6B02G370300;primconf=HC","TraesCS6B02G370300","","serine-type endopeptidase activity; serine-type peptidase activity; proteolysis; hydrolase activity; peptidase activity"
"chr6B","IWGSC_v1.1_201706","gene",643936188,643937719,"51","-",".","ID=TraesCS6B02G370400;previous_id=TraesCS6B01G370400;Name=TraesCS6B02G370400;primconf=HC","TraesCS6B02G370400","","aspartic-type endopeptidase activity"
"chr6B","IWGSC_v1.1_201706","gene",644369432,644378868,"61","+",".","ID=TraesCS6B02G370500;previous_id=TraesCS6B01G370500;Name=TraesCS6B02G370500;primconf=HC","TraesCS6B02G370500","",""
"chr6B","IWGSC_v1.1_201706","gene",644381969,644383538,"62","+",".","ID=TraesCS6B02G370600;previous_id=TraesCS6B01G370600;Name=TraesCS6B02G370600;primconf=HC","TraesCS6B02G370600","","RNA binding; ribonuclease T2 activity"
"chr6B","IWGSC_v1.1_201706","gene",644385421,644386700,"35","-",".","ID=TraesCS6B02G370700;previous_id=TraesCS6B01G370700;Name=TraesCS6B02G370700;primconf=HC","TraesCS6B02G370700","",""
"chr6B","IWGSC_v1.1_201706","gene",644416501,644421536,"43","+",".","ID=TraesCS6B02G370800;previous_id=TraesCS6B01G370800;Name=TraesCS6B02G370800;primconf=HC","TraesCS6B02G370800","","ubiquitin-protein transferase activity; protein ubiquitination"
"chr6B","IWGSC_v1.1_201706","gene",644473713,644479009,"61","+",".","ID=TraesCS6B02G370900;previous_id=TraesCS6B01G370900;Name=TraesCS6B02G370900;primconf=HC","TraesCS6B02G370900","","hydrolase activity; lipid metabolic process; lipid catabolic process"
"chr6B","IWGSC_v1.1_201706","gene",644478663,644484724,"58","-",".","ID=TraesCS6B02G371000;previous_id=TraesCS6B01G371000;Name=TraesCS6B02G371000;primconf=HC","TraesCS6B02G371000","ATP-dependent DNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A341X4V5]","nucleic acid binding; ATP binding; helicase activity; DNA recombination"
"chr6B","IWGSC_v1.1_201706","gene",644897237,644899074,"55","+",".","ID=TraesCS6B02G371100;previous_id=TraesCS6B01G371100;Name=TraesCS6B02G371100;primconf=HC","TraesCS6B02G371100","",""
"chr6B","IWGSC_v1.1_201706","gene",645351055,645353904,"56","+",".","ID=TraesCS6B02G371200;previous_id=TraesCS6B01G371200;Name=TraesCS6B02G371200;primconf=HC","TraesCS6B02G371200","","carbohydrate metabolic process; GO_0016021; extracellular region; polygalacturonase activity; cell wall organization"
"chr6B","IWGSC_v1.1_201706","gene",645358863,645360039,"55","-",".","ID=TraesCS6B02G371300;previous_id=TraesCS6B01G371300;Name=TraesCS6B02G371300;primconf=HC","TraesCS6B02G371300","","DNA-binding transcription factor activity; DNA-templated transcription; nucleus; DNA binding; regulation of DNA-templated transcription"
"chr6B","IWGSC_v1.1_201706","gene",645480603,645483093,"62","-",".","ID=TraesCS6B02G371500;previous_id=TraesCS6B01G371500;Name=TraesCS6B02G371500;primconf=HC","TraesCS6B02G371500","","cytoplasm; ATP binding; protein folding; transition metal ion binding; positive regulation of superoxide dismutase activity; protein folding chaperone"
"chr6B","IWGSC_v1.1_201706","gene",645483294,645490774,"63","+",".","ID=TraesCS6B02G371600;previous_id=TraesCS6B01G371600;Name=TraesCS6B02G371600;primconf=HC","TraesCS6B02G371600","","GPI anchor biosynthetic process; mannose-ethanolamine phosphotransferase activity"
"chr6B","IWGSC_v1.1_201706","gene",645490447,645491435,"51","-",".","ID=TraesCS6B02G371700;previous_id=TraesCS6B01G371700;Name=TraesCS6B02G371700;primconf=HC","TraesCS6B02G371700","",""
"chr6B","IWGSC_v1.1_201706","gene",645526593,645530134,"49","-",".","ID=TraesCS6B02G371800;previous_id=TraesCS6B01G371800;Name=TraesCS6B02G371800;primconf=HC","TraesCS6B02G371800","",""
"chr6B","IWGSC_v1.1_201706","gene",645532747,645538060,"62","-",".","ID=TraesCS6B02G371900;previous_id=TraesCS6B01G371900;Name=TraesCS6B02G371900;primconf=HC","TraesCS6B02G371900","","protein binding"
"chr6B","IWGSC_v1.1_201706","gene",645539395,645540727,"33","+",".","ID=TraesCS6B02G372000;previous_id=TraesCS6B01G372000;Name=TraesCS6B02G372000;primconf=HC","TraesCS6B02G372000","","zinc ion binding"
"chr6B","IWGSC_v1.1_201706","gene",645548183,645555321,"58","-",".","ID=TraesCS6B02G372100;previous_id=TraesCS6B01G372100;Name=TraesCS6B02G372100;primconf=HC","TraesCS6B02G372100","","metal ion binding"
"chr6B","IWGSC_v1.1_201706","gene",645653197,645655411,"47","+",".","ID=TraesCS6B02G372200;previous_id=TraesCS6B01G372200;Name=TraesCS6B02G372200;primconf=HC","TraesCS6B02G372200","","protein binding"
"chr6B","IWGSC_v1.1_201706","gene",645659305,645662055,"41","-",".","ID=TraesCS6B02G372300;previous_id=TraesCS6B01G372300;Name=TraesCS6B02G372300;primconf=HC","TraesCS6B02G372300","",""
"chr6B","IWGSC_v1.1_201706","gene",645815492,645816106,"38","-",".","ID=TraesCS6B02G372400;previous_id=TraesCS6B01G372400;Name=TraesCS6B02G372400;primconf=HC","TraesCS6B02G372400","","protein binding"
"chr6B","IWGSC_v1.1_201706","gene",646008205,646010949,"53","-",".","ID=TraesCS6B02G372500;previous_id=TraesCS6B01G372500;Name=TraesCS6B02G372500;primconf=HC","TraesCS6B02G372500","","protein binding"
"chr6B","IWGSC_v1.1_201706","gene",646101958,646103798,"31","+",".","ID=TraesCS6B02G372600;previous_id=TraesCS6B01G372600;Name=TraesCS6B02G372600;primconf=HC","TraesCS6B02G372600","",""
"chr6B","IWGSC_v1.1_201706","gene",646135215,646135694,"28","-",".","ID=TraesCS6B02G372700;previous_id=TraesCS6B01G372700;Name=TraesCS6B02G372700;primconf=HC","TraesCS6B02G372700","",""
"chr6B","IWGSC_v1.1_201706","gene",646236775,646237458,"35","+",".","ID=TraesCS6B02G372800;previous_id=TraesCS6B01G372800;Name=TraesCS6B02G372800;primconf=HC","TraesCS6B02G372800","",""
"chr6B","IWGSC_v1.1_201706","gene",646240357,646242073,"59","+",".","ID=TraesCS6B02G372900;previous_id=TraesCS6B01G372900;Name=TraesCS6B02G372900;primconf=HC","TraesCS6B02G372900","3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL;Acc:A0A341X5P1]","acyltransferase activity, transferring groups other than amino-acyl groups; membrane; acyltransferase activity; fatty acid biosynthetic process"
"chr6B","IWGSC_v1.1_201706","gene",646245992,646247381,"33","+",".","ID=TraesCS6B02G373000;previous_id=TraesCS6B01G373000;Name=TraesCS6B02G373000;primconf=HC","TraesCS6B02G373000","3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL;Acc:A0A341XJG9]","acyltransferase activity, transferring groups other than amino-acyl groups; membrane; acyltransferase activity; fatty acid biosynthetic process"
"chr6B","IWGSC_v1.1_201706","gene",646258128,646261595,"57","+",".","ID=TraesCS6B02G373100;previous_id=TraesCS6B01G373100;Name=TraesCS6B02G373100;primconf=HC","TraesCS6B02G373100","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [Source:UniProtKB/TrEMBL;Acc:A0A1D6ALH6]","GO_0016021; endoplasmic reticulum membrane; fatty acid biosynthetic process; 3-hydroxy-behenoyl-CoA dehydratase activity; 3-hydroxy-arachidoyl-CoA dehydratase activity; very-long-chain 3-hydroxyacyl-CoA dehydratase activity; 3-hydroxy-lignoceroyl-CoA dehydratase activity"
"chr6B","IWGSC_v1.1_201706","gene",646557386,646563090,"50","+",".","ID=TraesCS6B02G373200;previous_id=TraesCS6B01G373200;Name=TraesCS6B02G373200;primconf=HC","TraesCS6B02G373200","",""
"chr6B","IWGSC_v1.1_201706","gene",646618358,646631119,"63","+",".","ID=TraesCS6B02G373300;previous_id=TraesCS6B01G373300;Name=TraesCS6B02G373300;primconf=HC","TraesCS6B02G373300","",""
"chr6B","IWGSC_v1.1_201706","gene",646631949,646633257,"34","-",".","ID=TraesCS6B02G373400;previous_id=TraesCS6B01G373400;Name=TraesCS6B02G373400;primconf=HC","TraesCS6B02G373400","",""
"chr6B","IWGSC_v1.1_201706","gene",646637042,646638668,"33","-",".","ID=TraesCS6B02G373500;previous_id=TraesCS6B01G373500;Name=TraesCS6B02G373500;primconf=HC","TraesCS6B02G373500","",""
"chr6B","IWGSC_v1.1_201706","gene",646647260,646648462,"41","+",".","ID=TraesCS6B02G373600;previous_id=TraesCS6B01G373600;Name=TraesCS6B02G373600;primconf=HC","TraesCS6B02G373600","",""
"chr6B","IWGSC_v1.1_201706","gene",646672590,646677250,"38","+",".","ID=TraesCS6B02G373700;previous_id=TraesCS6B01G373700;Name=TraesCS6B02G373700;primconf=HC","TraesCS6B02G373700","",""
"chr6B","IWGSC_v1.1_201706","gene",646707090,646710547,"56","-",".","ID=TraesCS6B02G373800;previous_id=TraesCS6B01G373800;Name=TraesCS6B02G373800;primconf=HC","TraesCS6B02G373800","",""
"chr6B","IWGSC_v1.1_201706","gene",646722540,646723932,"33","+",".","ID=TraesCS6B02G373900;previous_id=TraesCS6B01G373900;Name=TraesCS6B02G373900;primconf=HC","TraesCS6B02G373900","","zinc ion binding"
"chr6B","IWGSC_v1.1_201706","gene",646741271,646745692,".","-",".","ID=TraesCS6B02G374000;curating_team=IWGSC_Rothamsted;manually_curated=yes;derived_from=TraesCS6B01G374000,TaWAK453_6B-gene;Name=TraesCS6B02G374000","TraesCS6B02G374000","","ATP binding; protein kinase activity; calcium ion binding; polysaccharide binding; cell surface receptor signaling pathway; protein phosphorylation"
"chr6B","IWGSC_v1.1_201706","gene",646946102,646947182,"62","+",".","ID=TraesCS6B02G374100;previous_id=TraesCS6B01G374100;Name=TraesCS6B02G374100;primconf=HC","TraesCS6B02G374100","",""
"chr6B","IWGSC_v1.1_201706","gene",647350572,647387339,"37","+",".","ID=TraesCS6B02G374200;previous_id=TraesCS6B01G374200;Name=TraesCS6B02G374200;primconf=HC","TraesCS6B02G374200","",""
"chr6B","IWGSC_v1.1_201706","gene",647588891,647592746,"38","+",".","ID=TraesCS6B02G374400;previous_id=TraesCS6B01G374400;Name=TraesCS6B02G374400;primconf=HC","TraesCS6B02G374400","","ATP binding; ATP-dependent protein folding chaperone"
"chr6B","IWGSC_v1.1_201706","gene",647690961,647694281,"48","+",".","ID=TraesCS6B02G374500;previous_id=TraesCS6B01G374500;Name=TraesCS6B02G374500;primconf=HC","TraesCS6B02G374500","","ATP binding; ATP-dependent protein folding chaperone"
"chr6B","IWGSC_v1.1_201706","gene",647835029,647837347,"43","-",".","ID=TraesCS6B02G374600;previous_id=TraesCS6B01G374600;Name=TraesCS6B02G374600;primconf=HC","TraesCS6B02G374600","","ATP binding; ATP-dependent protein folding chaperone"
"chr6B","IWGSC_v1.1_201706","gene",648085773,648092938,"60","+",".","ID=TraesCS6B02G374700;previous_id=TraesCS6B01G374700;Name=TraesCS6B02G374700;primconf=HC","TraesCS6B02G374700","","phosphatidylinositol dephosphorylation; phosphatase activity; phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity"
"chr6B","IWGSC_v1.1_201706","gene",648256782,648258189,"51","-",".","ID=TraesCS6B02G374800;previous_id=TraesCS6B01G374800;Name=TraesCS6B02G374800;primconf=HC","TraesCS6B02G374800","","hexosyltransferase activity; UDP-glycosyltransferase activity"
"chr6B","IWGSC_v1.1_201706","gene",648435873,648436315,"31","+",".","ID=TraesCS6B02G374900;previous_id=TraesCS6B01G374900;Name=TraesCS6B02G374900;primconf=HC","TraesCS6B02G374900","",""
"chr6B","IWGSC_v1.1_201706","gene",648462928,648464093,"51","-",".","ID=TraesCS6B02G375000;previous_id=TraesCS6B01G375000;Name=TraesCS6B02G375000;primconf=HC","TraesCS6B02G375000","","oxidoreductase activity; obsolete coenzyme binding; nucleotide-sugar biosynthetic process"
"chr6B","IWGSC_v1.1_201706","gene",648681053,648691491,"35","-",".","ID=TraesCS6B02G375100;previous_id=TraesCS6B01G375100;Name=TraesCS6B02G375100;primconf=HC","TraesCS6B02G375100","","GO_0016021"
"chr6B","IWGSC_v1.1_201706","gene",648695049,648697054,"48","+",".","ID=TraesCS6B02G375200;previous_id=TraesCS6B01G375200;Name=TraesCS6B02G375200;primconf=HC","TraesCS6B02G375200","Glycosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D6S973]","hexosyltransferase activity; UDP-glycosyltransferase activity"
