"Description","Level","ModuleColor","Count","pvalue","geneID"
"snRNA export complex","level5","plum3",2,0.00482270208646597,"TraesCS4A02G138800/TraesCS5D02G568300"
"F-class RAB GTPase","level5","plum4",3,5.58984899063849e-06,"TraesCS4A02G035800/TraesCS5B02G014400/TraesCS5D02G022200"
"small GTPase *(RAB5)","level5","plum4",3,5.58984899063849e-06,"TraesCS4A02G035800/TraesCS5B02G014400/TraesCS5D02G022200"
"PP2A-class  phosphatase complexes","level5","plum4",2,0.00992713877454942,"TraesCS1B02G118200/TraesCS6D02G178300"
"chromatin remodeling factor *(ERCC6)","level5","plum4",1,0.0251627599328547,"TraesCS2D02G568400"
"classical arabinogalactan protein activities","level5","plum4",1,0.0251627599328547,"TraesCS5D02G557000"
"3-hydroxyacyl-CoA dehydratase *(HCD)","level5","plum4",1,0.0301200765684518,"TraesCS4B02G268500"
"methyl-DNA-binding factor *(SUVH2/9)","level5","plum4",1,0.0301200765684518,"TraesCS2A02G235400"
"ROS1-recruitment complex","level5","plum4",1,0.0325894305277956,"TraesCS2B02G622700"
"splicing factor 3A subcomplex","level5","plum4",1,0.0350526019331991,"TraesCS4D02G216000"
"HD-ZIP III-type transcription factor","level5","plum4",1,0.037509606002288,"TraesCS1D02G155200"
"transcriptional co-regulator *(ZPR)","level5","plum4",1,0.037509606002288,"TraesCS1D02G155200"
"regulatory protein *(LAF1) of phytochrome signalling pathway","level5","plum4",1,0.0399604579158754,"TraesCS6B02G265200"
"subgroup-16 transcription factor","level5","plum4",1,0.0399604579158754,"TraesCS6B02G265200"
"U2AF pre-RNA splicing factor heterodimer","level5","plum4",1,0.0399604579158754,"TraesCS1A02G397300"
"clade G phosphatase *(DBP)","level5","plum4",1,0.0424051728180506,"TraesCS1A02G202300"
"apocytochrome-heme assembly complex","level5","royalblue",4,1.20446878068562e-06,"TraesCS1B02G451000/TraesCS1B02G457800/TraesCS1B02G457900/TraesCS6D02G375100"
"regulatory subunit beta","level5","royalblue3",2,0.000691841100035492,"TraesCS4A02G126500/TraesCS4D02G180000"
"FtsH mitochondrial protease complexes","level5","royalblue3",2,0.00396718291460994,"TraesCS5B02G523600/TraesCS5B02G523700"
"deneddylase activities","level5","salmon",3,0.000566509995004438,"TraesCS2D02G391100/TraesCS5B02G154800/TraesCS7D02G200300"
"splicing factor 3B subcomplex","level5","salmon2",2,0.00344389029087187,"TraesCS2A02G492100/TraesCS7A02G380700"
"stabilizing factor *(ELIP)","level5","salmon2",2,0.00527187003115228,"TraesCS5B02G218400/TraesCS5B02G218500"
"copper insertion","level5","salmon2",2,0.00585997361458492,"TraesCS5A02G169200/TraesCS5B02G165900"
"chitinase activities","level5","sienna3",4,0.000907639876330582,"TraesCS1A02G250000/TraesCS1D02G249600/TraesCS2A02G558200/TraesCS2D02G571400"
"pectin acetylesterase *(PAE)","level5","sienna3",3,0.00114722727066435,"TraesCS3D02G538500/TraesCS5D02G499900/TraesCS6D02G244700"
"splicing factor 3A subcomplex","level5","sienna3",2,0.00159875929243945,"TraesCS3D02G266300/TraesCS4A02G088700"
"S54-class protease *(RBL)","level5","sienna3",3,0.00208412514785367,"TraesCS1A02G188900/TraesCS4D02G350300/TraesCS6D02G352900"
"fatty acyl CoA reductase *(FAR)","level5","sienna3",2,0.00638689931979728,"TraesCS4B02G006800/TraesCS7D02G385300"
"CCB cytochrome b6 maturation system (system IV)","level5","tan",3,0.000153644657631907,"TraesCS2B02G539300/TraesCS2D02G512600/TraesCS3B02G541000"
"component *(p24-beta","level5","tan2",1,0.00423396292207323,"TraesCS5D02G296100"
"component *(LHW)","level5","tan2",1,0.0050788168770689,"TraesCS5B02G124700"
"group-IV","level5","tan2",1,0.0059230256454712,"TraesCS4D02G365900"
"component *(uS7c)","level5","tan2",1,0.00676658966527999,"TraesCS6A02G114400"
"regulatory protein *(LAF1) of phytochrome signalling pathway","level5","tan2",1,0.00676658966527999,"TraesCS2D02G367000"
"subgroup-16 transcription factor","level5","tan2",1,0.00676658966527999,"TraesCS2D02G367000"
"component *(BRCA1/BARD1)","level5","tan2",1,0.00718813003126506,"TraesCS2A02G384900"
"subgroup ERF-X transcription factor","level5","tan2",1,0.0155851951404131,"TraesCS1B02G282300"
"Fasciclin-type arabinogalactan protein activities","level5","tan2",1,0.0272337084611803,"TraesCS1D02G404600"
"regulatory protein *(CORD)","level5","wheat3",1,0.00457229174743456,"TraesCS7D02G268500"
"phospholipase D activities","level5","wheat3",1,0.0101369767474621,"TraesCS5A02G202000"
"RING-HC-class","level5","wheat3",1,0.0590630739940439,"TraesCS1B02G101700"
"chaperone component *(SDJ)","level6","aliceblue",2,0.0016890988563953,"TraesCS1A02G141000/TraesCS4A02G456000"
"component *(AIPP1/EDM3)","level6","antiquewhite1",1,0.0230653676947299,"TraesCS2A02G570300"
"ARPF2-ARRS1 assembly complex","level6","antiquewhite1",1,0.0253442646355205,"TraesCS5A02G215000"
"chaperone component *(SDJ)","level6","antiquewhite1",1,0.0298871153019287,"TraesCS2B02G191300"
"E3 ubiquitin ligase *(XBAT3)","level6","antiquewhite1",1,0.0545200237578596,"TraesCS7B02G048300"
"qE/qZ-type quenching","level6","antiquewhite1",1,0.0655218531671681,"TraesCS7B02G196800"
"methylation reader *(ECT)","level6","antiquewhite1",1,0.0807229108256637,"TraesCS2B02G010200"
"P4-type ATPase component *(ALA)","level6","antiquewhite2",2,0.00151778988447917,"TraesCS4D02G176200/TraesCS4D02G176300"
"ALA-ALIS flippase complex","level6","antiquewhite2",2,0.00395741189669801,"TraesCS4D02G176200/TraesCS4D02G176300"
"deubiquitinase *(UBP1-2)","level6","antiquewhite2",1,0.0361017769285125,"TraesCS5D02G291500"
"qE/qZ-type quenching","level6","antiquewhite2",1,0.0575642128496251,"TraesCS4A02G277800"
"methylation reader *(ECT)","level6","antiquewhite2",1,0.0709901721276305,"TraesCS5A02G386600"
"methionyl aminopeptidase *(MAP1)","level6","antiquewhite4",12,8.51537291272564e-06,"TraesCS1A02G180300/TraesCS2A02G225100/TraesCS2A02G427600/TraesCS2B02G275000/TraesCS2D02G231000/TraesCS6A02G213500/TraesCS6A02G321600/TraesCS6B02G352400/TraesCS6D02G196200/TraesCS6D02G301300/TraesCS7B02G171400/TraesCS7B02G234300"
"regulatory factor *(CURT)","level6","antiquewhite4",14,2.65436926764743e-05,"TraesCS1A02G200000/TraesCS1D02G203500/TraesCS2B02G256300/TraesCS2D02G238700/TraesCS3A02G304900/TraesCS3B02G331600/TraesCS3D02G296900/TraesCS5A02G247100/TraesCS5B02G244200/TraesCS5D02G253600/TraesCS6A02G292800/TraesCS7A02G206700/TraesCS7B02G114100/TraesCS7D02G209600"
"receptor component *(PYL/RCAR)","level6","bisque4",3,0.000402012636177654,"TraesCS1A02G126800/TraesCS1B02G145800/TraesCS1D02G126900"
"Ubc13-Uev1 conjugating E2 complex","level6","bisque4",2,0.00314803096979795,"TraesCS3A02G357700/TraesCS3B02G390400"
"E3 ubiquitin ligase *(XBAT3)","level6","bisque4",2,0.00801265186025974,"TraesCS4D02G208300/TraesCS6B02G385200"
"F-BOX substrate adaptor component activities","level6","bisque4",5,0.0182090152928019,"TraesCS1B02G196400/TraesCS1D02G187700/TraesCS2D02G189700/TraesCS3A02G338500/TraesCS4B02G356300"
"mannan synthase *(CSLA)","level6","blue1",1,0.0293441081846876,"TraesCS7B02G295800"
"beta-galactosidase *(MUM2)","level6","blue2",1,0.0159094162147941,"TraesCS3B02G418200"
"Fasciclin-type arabinogalactan protein *(FLA11)","level6","blue2",1,0.0190635506896766,"TraesCS1D02G111600"
"chalcone synthase *(CHS)","level6","blue2",1,0.0408864337223297,"TraesCS2A02G035300"
"P4-type ATPase component *(ALA)","level6","blue2",1,0.045504950232148,"TraesCS3B02G218800"
"E3 ubiquitin ligase *(SINA)","level6","blue2",1,0.0682957181008703,"TraesCS1D02G061700"
"ALA-ALIS flippase complex","level6","blue2",1,0.0727940631666443,"TraesCS3B02G218800"
"component *(PIG-Y)","level6","blue3",1,0.0159094162147941,"TraesCS3B02G517800"
"E3 ubiquitin protein ligase *(PUB51)","level6","blue3",1,0.0159094162147941,"TraesCS4A02G382900"
"cysteine oxidase *(PCO)","level6","blue3",1,0.0284708922935492,"TraesCS5B02G023000"
"substrate specificity module","level6","blue3",1,0.0284708922935492,"TraesCS5D02G280600"
"bifunctional alpha-L-arabinofuranosidase and beta-D-xylosidase *(BXL)","level6","blue3",1,0.0439676961256401,"TraesCS6D02G281600"
"B-G-class Rab-GDF protein","level6","brown",13,8.59631683096302e-06,"TraesCS1A02G124100/TraesCS1A02G297900/TraesCS1B02G143000/TraesCS1B02G307400/TraesCS1D02G130300/TraesCS1D02G293300/TraesCS3A02G104300/TraesCS3B02G122600/TraesCS4A02G180500/TraesCS4B02G137300/TraesCS4D02G132000/TraesCS5A02G151600/TraesCS5D02G156800"
"ALA-ALIS flippase complex","level6","brown",17,0.000510967890962045,"TraesCS1A02G002500/TraesCS2A02G276800/TraesCS2B02G230600/TraesCS2B02G294800/TraesCS2D02G276300/TraesCS4A02G134800/TraesCS4B02G174300/TraesCS4B02G350400/TraesCS5A02G423800/TraesCS5D02G390300/TraesCS6A02G155600/TraesCS6B02G183800/TraesCS6D02G145600/TraesCS7A02G231600/TraesCS7A02G360700/TraesCS7B02G267000/TraesCS7D02G231800"
"basic chitinase *(CHIB)","level6","brown",12,0.000857593136685226,"TraesCS1B02G260600/TraesCS1B02G260700/TraesCS2A02G033600/TraesCS2B02G047300/TraesCS2B02G622200/TraesCS2D02G033100/TraesCS3A02G260100/TraesCS3A02G260200/TraesCS3B02G293200/TraesCS3D02G260300/TraesCS3D02G260500/TraesCS7B02G471400"
"E3 ubiquitin ligase *(RGLG)","level6","brown",10,0.00311760287742173,"TraesCS3A02G414400/TraesCS3D02G408900/TraesCS5D02G122000/TraesCS7A02G308900/TraesCS7A02G381200/TraesCS7A02G381300/TraesCS7B02G208900/TraesCS7B02G283200/TraesCS7D02G377500/TraesCS7D02G377600"
"P4-type ATPase component *(ALA)","level6","brown",11,0.00320768810688179,"TraesCS1A02G002500/TraesCS2A02G276800/TraesCS2B02G230600/TraesCS2B02G294800/TraesCS2D02G276300/TraesCS4A02G134800/TraesCS4B02G174300/TraesCS7A02G231600/TraesCS7A02G360700/TraesCS7B02G267000/TraesCS7D02G231800"
"basic chitinase *(CHIB)","level6","brown3",2,0.00092458114342972,"TraesCS7A02G548100/TraesCS7D02G534700"
"component *(MED19)","level6","brown3",1,0.0174876340922744,"TraesCS5D02G384900"
"phospholipase-A2 *(sPLA2))","level6","brown3",1,0.0206371690274942,"TraesCS4A02G087100"
"deubiquitinase *(UBP1-2)","level6","brown3",1,0.0284708922935492,"TraesCS7B02G154800"
"deubiquitinase *(OTU6-12)","level6","brown3",1,0.0362476101215734,"TraesCS2A02G545500"
"adenosine N6-methyltransferase complex","level6","brown3",1,0.0393424194929934,"TraesCS7D02G234600"
"HHP1-HDA6 histone deacetylation complex","level6","brown3",1,0.045504950232148,"TraesCS7B02G139000"
"regulatory component *(RPN12)","level6","chocolate2",2,0.00117053502466879,"TraesCS2B02G446400/TraesCS4B02G049700"
"E3 ubiquitin protein ligase *(PUB32)","level6","coral4",2,0.00402889381932993,"TraesCS5A02G294600/TraesCS5A02G294700"
"component *(AIPP1/EDM3)","level6","coral4",1,0.0287563721988804,"TraesCS6D02G392900"
"ASK-type linker component","level6","coral4",2,0.0294127020399693,"TraesCS4A02G472600/TraesCS4D02G355000"
"F-BOX substrate adaptor component activities","level6","coral4",3,0.0429191047143621,"TraesCS4B02G087400/TraesCS6A02G037900/TraesCS6B02G347000"
"PRC2 histone methylation complex","level6","cornflowerblue",2,0.0026780451893777,"TraesCS5A02G041500/TraesCS5D02G048400"
"UtpB module","level6","cornflowerblue",1,0.0219264217496392,"TraesCS5B02G442300"
"E3 ubiquitin ligase","level6","cornflowerblue",1,0.0819638126048838,"TraesCS5B02G481600"
"component *(CAL)","level6","cornsilk",1,0.0138977168215058,"TraesCS7A02G107200"
"E3 ubiquitin ligase *(RMA/MUSE)","level6","cornsilk",1,0.0332967657814194,"TraesCS5A02G010000"
"PRC2 histone methylation complex","level6","cornsilk",1,0.0776299470349142,"TraesCS5B02G377500"
"E3 ubiquitin ligase","level6","cornsilk",1,0.0819638126048838,"TraesCS1A02G378100"
"methylated DNA binding component *(SUVH1/3)","level6","darkmagenta",2,0.00505389106024725,"TraesCS1B02G319000/TraesCS3D02G378200"
"E3 ubiquitin ligase *(RMA/MUSE)","level6","darkmagenta",2,0.0115782909566757,"TraesCS7A02G296500/TraesCS7B02G189000"
"SNL-HDA19 histone deacetylase complex","level6","darkolivegreen",4,0.00267705174001368,"TraesCS1B02G002000/TraesCS3A02G127400/TraesCS3B02G146600/TraesCS3D02G007600"
"deubiquitinase *(UBP15-21)","level6","darkolivegreen",3,0.00323359666199905,"TraesCS6A02G192600/TraesCS6B02G231700/TraesCS7D02G485600"
"adenosine N6-methyltransferase complex","level6","darkolivegreen",4,0.0051739319447624,"TraesCS1A02G164400/TraesCS3A02G237300/TraesCS3B02G265900/TraesCS3D02G237700"
"DCAF substrate adaptor component activities","level6","darkolivegreen",9,0.00625333172621229,"TraesCS2D02G410100/TraesCS3B02G224700/TraesCS4D02G314900/TraesCS5A02G014600/TraesCS5B02G012900/TraesCS5D02G020400/TraesCS6A02G250200/TraesCS7A02G346600/TraesCS7D02G332300"
"phospholipase-C *(nPLC))","level6","darkorange2",2,0.00140353534696756,"TraesCS3B02G098100/TraesCS3B02G552800"
"VAMP7-group component","level6","darkorange2",2,0.00276816707410712,"TraesCS4D02G280300/TraesCS6A02G371800"
"subunit alpha","level6","darkred",9,0.00021700209391318,"TraesCS2A02G010100/TraesCS2D02G010700/TraesCS4A02G357200/TraesCS5A02G053700/TraesCS5B02G062500/TraesCS5D02G065100/TraesCS5D02G126700/TraesCS5D02G515700/TraesCS7B02G363600"
"Fasciclin-type arabinogalactan protein *(FLA7)","level6","darkslateblue",1,0.0244909253078998,"TraesCS5A02G262000"
"membrane insertase *(Oxa1)","level6","darkslateblue",1,0.034128308791192,"TraesCS1A02G189500"
"triacylglycerol lipase *(LIP)","level6","darkslateblue",1,0.0365236142252617,"TraesCS7A02G259100"
"Ubc13-Uev1 conjugating E2 complex","level6","darkslateblue",1,0.0365236142252617,"TraesCS1D02G284200"
"component *(PsbI)","level6","darkslateblue",1,0.0531348708547615,"TraesCS4B02G159000"
"deubiquitinase","level6","darkslateblue",1,0.0531348708547615,"TraesCS7B02G048600"
"SYP1-group component","level6","darkslateblue",1,0.076398201392771,"TraesCS4B02G067200"
"DCAF substrate adaptor component activities","level6","firebrick4",9,7.85006937429712e-05,"TraesCS1D02G144700/TraesCS1D02G417600/TraesCS2A02G412800/TraesCS2B02G187400/TraesCS2D02G168500/TraesCS3A02G284700/TraesCS3B02G318600/TraesCS3D02G252500/TraesCS3D02G284500"
"beta amylase","level6","firebrick4",4,0.000180158018679662,"TraesCS1B02G229000/TraesCS4A02G307900/TraesCS4D02G006100/TraesCS4D02G339400"
"F-BOX substrate adaptor component activities","level6","firebrick4",12,0.00103752840508447,"TraesCS1A02G188700/TraesCS2A02G438500/TraesCS2D02G111900/TraesCS2D02G343000/TraesCS3A02G192000/TraesCS3B02G220900/TraesCS3D02G195100/TraesCS4A02G142500/TraesCS6A02G256100/TraesCS6D02G043400/TraesCS7A02G020100/TraesCS7D02G126300"
"deubiquitinase *(OTU6-12)","level6","firebrick4",3,0.00518796579188955,"TraesCS2A02G295900/TraesCS2B02G312300/TraesCS2D02G293800"
"dynamically associated protein kinase *(BIK1)","level6","green2",1,0.01619749544478,"TraesCS1B02G038800"
"component *(CcmC)","level6","green2",1,0.0264885239308732,"TraesCS5A02G020400"
"BTL-subclass E3 ubiquitin ligase","level6","green2",1,0.0321649604435374,"TraesCS1B02G036900"
"SNAP25-group component","level6","green3",2,0.00369837805298295,"TraesCS3A02G391300/TraesCS4A02G055800"
"E3 ubiquitin ligase *(XBAT3)","level6","grey60",3,0.00231413020746176,"TraesCS1B02G050200/TraesCS3A02G532700/TraesCS3B02G609500"
"BTL-subclass E3 ubiquitin ligase","level6","grey60",3,0.00362712377417493,"TraesCS1B02G179000/TraesCS5B02G480100/TraesCS5D02G480800"
"VTI-group component","level6","indianred1",1,0.0372289352353233,"TraesCS1A02G363200"
"methylated DNA binding component *(SUVH1/3)","level6","indianred1",1,0.0539638786663511,"TraesCS1A02G362000"
"adenosine N6-methyltransferase complex","level6","indianred1",1,0.0704222379765194,"TraesCS3D02G144100"
"F-BOX substrate adaptor component activities","level6","ivory",10,0.000702770293243137,"TraesCS1D02G265100/TraesCS2A02G327700/TraesCS2D02G335200/TraesCS3A02G336900/TraesCS3A02G435400/TraesCS3D02G428200/TraesCS4A02G229000/TraesCS4D02G084700/TraesCS4D02G237200/TraesCS4D02G350000"
"MPP10 module","level6","ivory",2,0.00500195101388475,"TraesCS5A02G138100/TraesCS7D02G296800"
"phospholipase-C *(nPLC))","level6","ivory",2,0.0112666486148163,"TraesCS3D02G499600/TraesCS5D02G504100"
"regulatory component *(RPN12)","level6","lavenderblush3",1,0.0372369455438987,"TraesCS6B02G357900"
"ARPF2-ARRS1 assembly complex","level6","lavenderblush3",1,0.0408864337223297,"TraesCS5B02G420100"
"component *(E2F)","level6","lavenderblush3",1,0.044522618138081,"TraesCS2D02G295300"
"E3 ubiquitin ligase *(HUB)","level6","lavenderblush3",1,0.0481455453552911,"TraesCS3A02G469800"
"SNAP25-group component","level6","lavenderblush3",1,0.0481455453552911,"TraesCS2B02G208000"
"catalytic component *(PP2A-C)","level6","lavenderblush3",1,0.055351813670099,"TraesCS4A02G020400"
"catalytic component C","level6","lavenderblush3",1,0.055351813670099,"TraesCS4A02G020400"
"component *(MED15)","level6","lavenderblush3",1,0.055351813670099,"TraesCS2D02G482500"
"E3 ubiquitin ligase component *(Doa10)","level6","lavenderblush3",1,0.0589352471169295,"TraesCS1B02G465300"
"beta-galactosidase *(BGAL1)","level6","lightblue3",1,0.013033851704207,"TraesCS3B02G235100"
"beta amylase","level6","lightblue3",1,0.0246349770603456,"TraesCS2A02G215300"
"regulatory component B1","level6","lightblue3",1,0.0297520079637528,"TraesCS2B02G362000"
"PRC2 histone methylation complex","level6","lightpink4",4,0.000118013092158428,"TraesCS3D02G413200/TraesCS5A02G097100/TraesCS5A02G154000/TraesCS5D02G109600"
"catalytic component","level6","lightskyblue3",1,0.028199584220596,"TraesCS6B02G436400"
"regulatory phosphatase component *(ABI1/ABI2)","level6","lightsteelblue",6,4.35452960423411e-11,"TraesCS1A02G358600/TraesCS3A02G209200/TraesCS3A02G249000/TraesCS3B02G240000/TraesCS3B02G277900/TraesCS3D02G212100"
"receptor component *(PYL/RCAR)","level6","lightsteelblue",3,0.00057531951535857,"TraesCS2D02G087500/TraesCS4A02G114400/TraesCS4D02G191200"
"aldehyde decarbonylase component *(CER1)","level6","lightsteelblue",2,0.00779517354870425,"TraesCS1D02G147800/TraesCS6D02G369400"
"MUS81-EME1 Holliday junction cleavage heterodimer","level6","lightsteelblue1",3,0.00135856959024659,"TraesCS1D02G082300/TraesCS2A02G514800/TraesCS2B02G542900"
"deubiquitinase *(UBP5/8-11)","level6","magenta3",1,0.0293208740150772,"TraesCS1A02G137800"
"chaperone component *(SDJ)","level6","mediumorchid4",1,0.00378181481494988,"TraesCS5A02G245400"
"mannan synthase *(CSLD)","level6","mediumorchid4",1,0.0049440087406617,"TraesCS7D02G294300"
"substrate specificity module","level6","mistyrose",2,0.00066744400159609,"TraesCS2B02G461400/TraesCS6A02G268900"
"E3 ubiquitin ligase *(RGLG)","level6","navajowhite4",1,0.0144820205879163,"TraesCS5B02G371300"
"component *(PsbI)","level6","orange",9,5.52950009437678e-10,"TraesCS1A02G384700/TraesCS1D02G071100/TraesCS1D02G180200/TraesCS2D02G020900/TraesCS5A02G420700/TraesCS5D02G458200/TraesCS5D02G471500/TraesCS6D02G079600/TraesCS7D02G123900"
